months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,customer_lifetime_value,income,monthly_premium_auto,total_claim_amount
23,73,0,1,2574.020376,34990,65.0,42.689135
21,65,0,1,4004.5513,0,107.0,513.6
23,73,1,5,6051.799036,0,87.0,626.4
22,26,0,1,2839.013244,0,81.0,388.8
18,96,0,1,1994.774936,0,61.0,393.215919
24,11,0,2,11944.40399,33760,102.0,123.491865
3,76,0,7,6466.304259,0,90.0,144.776935
11,32,0,6,6746.434272,70328,84.0,293.227028
35,15,0,1,3561.035706,0,99.0,712.8
21,40,0,2,6279.177891973308,0,63.0,243.208647
12,28,0,1,3939.00637,60021,99.0,882.871945
15,22,3,2,8915.172898,31991,81.0,548.321886
35,81,1,3,8084.325058,20169,112.0,537.6
29,72,0,6,4502.980016,0,64.0,307.2
26,52,2,6,4877.954567,20178,69.0,331.2
10,10,0,5,8294.968932,78189,103.0,99.143241
10,99,0,1,8485.385641,0,87.59156709558825,390.03496301912224
4,61,1,4,4740.202507,0,72.0,518.4
29,29,0,9,8564.768226,95697,107.0,178.006524
24,10,0,1,2393.915369,0,70.0,425.266308
20,44,0,1,2458.746211,0,70.0,504.0
31,90,0,2,6279.177891973308,64559,62.0,107.538749
5,90,0,2,6279.177891973308,58149,61.0,292.8
23,30,0,7,8728.456239,0,124.0,473.469932
20,13,3,1,2386.201293,70911,63.0,302.4
2,88,2,2,6279.177891973308,78337,62.0,36.285512
34,77,0,1,2813.50617,50397,70.0,350.65008
19,52,0,1,2996.889929,51199,74.0,355.2
31,15,1,1,4063.331688,46928,102.0,631.402071
13,57,0,3,8368.875358,23879,107.0,635.64283
20,87,0,1,4626.801093,79487,114.0,547.2
7,39,0,6,7516.786075,0,106.0,850.593038
1,69,0,1,3644.833554,82477,90.0,432.0
0,59,0,2,11981.98481,21514,62.0,257.248789
35,37,0,1,2601.810999,57231,65.0,305.117221
31,76,4,3,4654.954187,0,69.0,331.2
8,7,2,1,3579.773094,84598,89.0,639.267653
16,27,0,7,5388.023812,48895,68.0,325.009146
29,19,0,1,3705.291862,84493,92.0,441.6
24,27,1,9,8613.464001,37277,109.0,417.72438
6,46,0,1,2703.266928,0,71.0,497.392925
31,0,0,1,2511.697993,14906,66.0,421.632668
25,86,0,2,6279.177891973308,14710,112.0,537.6
15,5,0,2,15120.21281,20656,130.0,706.114237
13,83,0,3,13379.81103,0,87.59156709558825,390.03496301912224
33,98,0,1,2308.692609,0,64.0,431.768752
21,11,1,2,7319.575712,57777,61.0,273.879927
28,72,0,2,6279.177891973308,80409,74.0,262.984836
21,50,0,3,5639.941974,73168,70.0,425.800112
28,43,0,7,4715.285559,0,64.0,345.345026
25,96,0,1,2742.797845,32437,69.0,331.2
3,38,0,1,3808.122147,94903,94.0,451.2
15,56,0,1,4692.048347,82534,118.0,4.23752
2,18,0,1,4055.399126,0,121.0,390.03496301912224
34,74,2,2,6279.177891973308,46587,119.0,571.2
4,58,0,8,9800.33636,32245,124.0,257.502471
34,59,1,2,12379.56803,39886,64.0,290.359207
25,45,0,2,9705.30895,79157,61.0,117.781906
13,8,0,5,4253.283113,0,62.0,446.4
28,11,0,1,3567.503755,0,102.0,660.430456
22,50,0,3,5153.91989,0,74.0,532.8
33,58,1,3,7559.206998,0,119.0,390.03496301912224
0,60,3,4,4194.906755,0,64.0,759.285255
12,46,0,1,2829.312319,25860,72.0,345.6
17,36,0,1,3221.788294,77882,79.0,379.2
2,40,0,5,10972.06778,24164,137.0,657.6
29,30,0,1,2430.959055,0,70.0,341.329847
35,30,1,1,3790.190029,66169,96.0,156.429591
24,10,3,9,8838.085637,82664,114.0,133.425609
32,62,0,2,6279.177891973308,23638,102.0,489.6
0,10,0,5,6388.21126,26436,83.0,398.4
23,93,1,1,2656.522604,0,78.0,374.4
0,42,0,4,7714.60093,13154,102.0,489.6
16,96,0,1,2704.537211,24173,70.0,181.468292
34,23,0,1,2495.464753,26689,64.0,424.711758
2,88,0,1,2498.35063,31357,63.0,2.016239
34,4,1,8,5614.587986,40417,71.0,130.303439
30,6,1,1,2089.337182,0,63.0,453.6
23,6,0,6,5137.349322,93872,64.0,206.495442
8,36,0,6,5394.913017,29853,69.0,76.586018
5,38,0,8,7341.741414,88049,92.0,567.065802
3,65,0,5,4791.081559,29111,63.0,302.4
1,49,0,2,6279.177891973308,37282,79.0,222.508607
32,45,0,1,2147.656911,0,62.0,297.6
4,58,0,8,9902.392683,0,133.0,945.169882
17,1,0,1,3157.742637,58248,80.0,134.371323
25,39,1,7,6269.136365,0,89.0,942.277602
7,26,0,3,10839.50749,26367,139.0,105.991559
28,40,1,2,7675.871354,89586,63.0,302.4
14,12,0,9,7035.974353,86642,87.0,234.057985
19,13,0,1,3576.705025,24959,89.0,640.8
30,77,0,5,10845.74473,27279,137.0,770.227699
6,29,0,1,2656.99458,57117,67.0,321.6
22,30,0,3,6883.665071,64600,86.0,168.28738
15,38,3,2,6279.177891973308,42218,87.59156709558825,212.130344
4,49,0,2,6279.177891973308,32869,85.0,117.467331
19,39,1,1,2547.370551,26047,64.0,187.903224
10,59,0,2,6279.177891973308,20090,109.0,523.2
34,11,2,3,4254.620669,11904,61.0,292.8
34,39,0,1,3659.18314,0,106.0,763.2
1,96,0,1,2577.514741,49467,65.0,413.695258
8,58,0,2,6279.177891973308,55705,113.0,149.90747
5,76,1,2,6279.177891973308,83560,113.0,276.048405
3,46,0,3,8092.87696,50825,102.0,369.614729
17,63,0,1,2691.217074,82108,67.0,52.804096
12,45,0,5,5218.343293,85721,65.0,312.0
6,59,0,2,8267.848845,59597,69.0,222.791933
21,53,1,7,5568.947534,0,79.0,407.440238
8,34,0,1,2594.809242,0,73.0,350.4
3,44,0,3,8646.504109,64125,108.0,369.818708
3,41,1,1,2423.755534,22319,63.0,302.4
31,41,0,1,2814.2088,94304,71.0,182.815897
4,3,0,1,2506.263939,17193,66.0,316.8
0,77,0,1,4424.579094,37800,112.0,662.715218
2,52,0,8,9555.169159,96269,118.0,58.776508
1,59,0,2,13869.92705,28432,118.0,612.300581
12,45,0,3,8841.77038,0,118.0,566.4
24,50,0,8,8836.030712,63909,112.0,206.911942
18,95,0,2,6279.177891973308,33190,106.0,508.8
31,61,3,7,5000.61936,43723,66.0,316.8
4,52,0,2,6279.177891973308,0,63.0,685.12694
10,78,0,3,9233.19066,42600,115.0,660.136987
2,43,5,1,2448.811216,87802,63.0,173.899238
12,49,0,6,6279.177891973308,34087,87.59156709558825,889.518521
21,56,0,5,5229.986897,18129,69.0,364.695093
23,81,0,2,6279.177891973308,45431,116.0,556.8
10,44,0,2,7531.033623,0,71.0,511.2
6,15,0,3,8024.508444,95191,101.0,316.111035
15,30,0,2,16261.16768,41671,136.0,570.388228
23,26,0,3,8022.686194,53231,101.0,484.8
11,71,0,1,2640.316068,77299,66.0,151.872106
23,50,0,8,5266.420543,93348,65.0,108.567965
9,96,2,1,3362.670123,0,107.0,770.4
14,23,1,1,2630.009217,0,78.0,374.4
3,26,0,9,6486.111674,87210,81.0,353.592003
33,8,0,2,6279.177891973308,0,73.0,525.6
19,12,1,1,3921.018919,62445,98.0,681.167228
31,86,1,2,9688.334578,20009,87.0,390.03496301912224
20,55,1,2,6279.177891973308,0,67.0,482.4
33,13,1,3,5583.068307,57925,72.0,204.620759
16,4,0,5,8935.03414,39910,112.0,561.499579
4,98,0,1,3226.850118,83252,80.0,384.0
23,53,0,2,7492.162376,31723,62.0,242.628654
15,29,3,7,7890.597705,0,112.0,747.658769
17,21,1,4,6639.328932,72661,83.0,398.4
15,11,0,6,4328.864771,24711,62.0,362.989533
5,85,1,2,6919.016085,0,69.0,40.401396
15,91,3,1,1898.007675,0,67.0,413.606733
10,71,0,4,9587.586583,84539,119.0,65.428481
5,20,0,3,7689.700105,42677,96.0,390.03496301912224
8,54,0,2,7897.015071,0,72.0,518.4
8,77,0,2,6279.177891973308,0,76.0,364.8
12,28,0,1,7484.383041,51692,87.59156709558825,892.8
10,62,0,1,7282.967586,40858,87.59156709558825,883.2
15,7,0,2,9816.528302,37256,62.0,128.969729
19,71,0,3,5295.625697,0,74.0,532.8
34,36,1,2,12741.84754,73054,106.0,419.365958
20,68,0,2,7858.047444,20532,67.0,282.657499
23,1,0,1,2397.536652,0,66.0,596.494439
18,72,0,8,5980.846151,22946,76.0,377.350433
25,40,1,1,2513.117202,22475,64.0,307.2
11,19,0,8,9403.962744,79440,117.0,500.638118
2,51,0,1,2618.80573,0,74.0,470.956628
10,42,0,6,8139.996817,0,108.0,518.4
3,82,0,7,5227.570224,70988,65.0,312.0
10,63,0,1,2677.223462,56536,67.0,301.891189
34,88,0,1,2685.738737,45754,69.0,333.189774
22,7,0,4,5932.560456,48278,74.0,98.198664
29,3,2,1,2335.878238,22087,61.0,292.8
11,30,1,1,4811.184482,0,136.0,569.908338
18,79,0,1,3386.532195,0,92.0,571.593637
13,25,0,1,2311.211287,24400,62.0,297.6
0,66,0,7,7635.422232,0,110.0,390.03496301912224
30,34,0,1,2434.849287,0,66.0,167.073308
23,22,0,1,3605.974564,13199,93.0,582.462008
2,82,0,1,3337.980868,60607,83.0,379.583119
15,52,0,2,12564.06775,0,68.0,326.4
16,71,1,1,2454.355436,74624,62.0,297.6
20,41,0,2,10722.0645,54311,90.0,385.572011
6,95,0,5,5079.830406,0,68.0,326.4
25,69,0,1,3829.278604,19240,99.0,475.2
3,91,0,1,3697.04094,0,113.0,813.6
9,11,0,5,14854.19552,37899,87.59156709558825,246.993145
9,99,0,6,4938.21454,76283,61.0,292.8
14,18,1,2,7536.070851,69674,62.0,297.6
2,64,0,3,6243.141785,57734,78.0,374.4
19,79,0,2,9983.128441,0,93.0,669.6
28,19,0,2,12948.39854,30763,111.0,390.03496301912224
25,30,0,1,2510.593651,0,70.0,522.41314
6,66,0,5,5165.571852,0,72.0,518.4
17,54,0,2,7413.422501,52130,62.0,124.463095
11,61,0,1,3000.437822,77041,74.0,475.01424
20,25,0,1,3188.53073,81081,79.0,224.888004
16,93,0,6,5800.772699,0,78.0,374.4
33,25,0,1,7398.873941,27383,87.59156709558825,902.4
33,6,2,8,7269.338677,20407,95.0,36.97749
20,0,1,3,5067.635525,61067,64.0,86.309744
11,21,0,9,6227.365252,0,94.0,676.8
17,60,0,1,4448.642277,23006,113.0,792.104571
12,86,0,1,2595.558788,27734,65.0,193.33986
18,12,0,1,2595.853636,48608,67.0,321.6
33,43,4,2,6817.430723,43947,61.0,291.388894
3,28,0,2,15519.67161,23402,82.0,393.6
13,3,0,1,3853.473448,0,110.0,792.0
5,63,0,3,8229.240991,0,109.0,298.636534
10,55,0,2,14024.35839,81872,115.0,256.43803
2,80,0,2,7948.567913,63892,66.0,90.712257
10,89,0,1,2624.099741,11822,70.0,285.894115
2,62,0,1,2933.960426,0,83.0,199.851201
26,25,1,1,2871.145075,94178,72.0,226.10336
11,25,0,4,4799.621411,0,65.0,312.0
14,81,0,1,2305.238251,0,62.0,297.6
23,59,0,2,6279.177891973308,0,129.0,390.03496301912224
1,34,0,5,8900.420359,83761,111.0,532.8
6,62,0,1,4428.031583,58577,110.0,303.872752
26,62,0,1,3781.690691,46573,94.0,77.778826
8,11,0,2,6279.177891973308,49889,118.0,201.545818
7,19,0,2,6279.177891973308,26376,121.0,580.8
23,73,0,1,2574.020376,34990,65.0,42.689135
34,68,0,5,10660.89661,60642,133.0,428.27511
1,18,0,1,4428.625763,18263,117.0,758.333096
5,0,1,2,6279.177891973308,66550,107.0,513.6
33,70,0,7,6689.022728,56980,84.0,599.000883
12,9,0,2,16256.80661,21206,136.0,98.086192
12,37,0,2,11834.73469,0,85.0,612.0
5,76,0,3,8237.251407,48866,103.0,494.4
24,35,0,3,8876.667487,30525,115.0,368.022992
6,84,0,1,4373.35826,25676,113.0,542.4
25,30,0,1,2221.364314,0,62.0,699.521401
3,43,1,2,10408.96865,20228,101.0,523.815839
26,88,3,3,4162.179638,0,67.0,321.6
19,4,0,2,12349.70232,67248,102.0,489.6
23,7,1,1,3399.125502,28928,87.0,192.644347
23,13,0,1,3420.661111,11652,89.0,526.476537
16,72,0,9,8927.565817,29136,118.0,566.4
11,51,5,2,10852.95712,67696,97.0,17.479575
9,35,0,1,4369.595738,91775,108.0,256.893746
24,72,0,6,7915.980712,31383,99.0,475.2
2,36,0,3,7754.666388,0,117.0,918.655051
22,93,0,1,2241.463188,0,65.0,312.0
24,67,0,8,9354.128045,0,135.0,390.03496301912224
10,87,0,1,3499.139864,37273,88.0,422.4
1,0,1,8,5140.391812,26952,76.0,364.8
22,5,0,1,3703.404606,0,109.0,784.8
10,2,0,5,6555.360031,21853,86.0,412.8
2,39,0,1,3312.176781,27431,85.0,457.783791
21,32,0,2,16301.9676,19614,85.0,574.024018
5,56,0,2,14635.45158,0,139.0,667.2
3,29,0,6,5723.535705,77646,71.0,340.8
2,55,0,1,2443.925701,0,69.0,124.180159
6,61,0,2,13024.13012,0,125.0,900.0
10,56,0,4,6165.864761,60884,77.0,491.848498
5,85,0,4,5838.89915,81082,73.0,281.295903
4,59,0,2,9971.017125,57483,82.0,540.072619
35,12,1,1,3223.217276,0,91.0,655.2
20,20,0,2,14558.42424,40260,73.0,299.505575
12,42,0,5,9033.246265,30004,112.0,806.4
5,21,0,2,12590.93519,62575,106.0,508.8
11,63,0,2,8161.781091,45270,70.0,46.053458
6,38,0,1,2730.96734,24967,69.0,331.2
3,74,0,2,6279.177891973308,0,73.0,525.6
14,79,0,3,5301.835462,20269,66.0,475.2
20,44,0,9,9035.671134,34337,113.0,542.4
4,50,1,1,4674.705262,35830,118.0,597.259924
1,2,0,2,10676.58892,55510,89.0,427.2
2,73,0,1,7437.514997,88360,87.59156709558825,929.958895
17,15,0,3,5447.809042,0,73.0,350.4
16,55,0,2,15550.19077,17449,71.0,268.676912
18,95,0,2,6279.177891973308,33190,106.0,508.8
34,71,0,2,8013.608606,43196,66.0,1.48947
0,66,2,7,5061.180855,59216,64.0,200.493214
31,46,3,2,7034.345804,23158,63.0,302.4
12,83,0,1,3815.851163,38651,98.0,470.4
3,62,3,7,8476.766278,74001,108.0,254.311154
11,39,0,2,6279.177891973308,36032,70.0,336.0
15,54,0,1,3359.290918,16891,88.0,633.6
15,4,0,4,4502.408771,0,67.0,499.590386
8,76,0,1,3871.073807,0,110.0,528.0
26,4,0,3,6162.19867,80590,76.0,104.06843
20,50,2,4,6412.368115,58776,83.0,478.750667
21,59,0,3,10208.92761,35482,129.0,619.2
12,52,0,2,6943.555989,25612,61.0,292.8
31,86,0,3,9551.167226,57016,119.0,341.868399
1,96,0,1,2555.51822,25385,65.0,458.804028
34,95,0,1,2480.487171,50516,62.0,179.633818
10,17,0,1,7469.145695,0,87.59156709558825,390.03496301912224
16,19,0,2,15769.10776,29977,133.0,255.659711
27,70,0,4,6279.177891973308,89384,87.59156709558825,390.03496301912224
34,9,1,1,2796.870102,54655,70.0,186.608147
9,75,0,1,2728.842912,40516,70.0,336.0
27,50,0,1,3527.398513,26156,96.0,460.8
6,37,0,1,2821.100535,70047,71.0,107.713617
34,84,0,8,6279.177891973308,26000,87.59156709558825,390.03496301912224
5,15,0,8,5619.649515,41878,71.0,161.695519
1,99,0,5,4984.618655,86305,62.0,80.73124
26,46,0,3,5447.835272,55483,70.0,230.912999
27,12,0,2,9752.698201,37345,82.0,31.652079
0,78,0,1,3193.817363,93405,79.0,202.514015
21,80,2,4,8566.423522,99652,106.0,406.634615
11,19,1,2,6279.177891973308,33901,84.0,145.990089
5,68,1,1,3687.169374,0,99.0,378.261483
33,86,0,1,2822.731903,0,77.0,138.947984
12,6,0,9,4860.910322,39429,62.0,102.466444
1,50,0,1,3649.194138,0,104.0,748.8
1,44,0,7,5043.801276,35832,65.0,177.211626
16,78,0,1,2780.845565,88704,69.0,259.714887
21,81,0,3,5274.429281,44051,67.0,321.6
22,3,0,1,2693.606981,0,74.0,355.2
11,59,0,2,6279.177891973308,0,110.0,792.0
14,44,0,1,2569.692441,79297,64.0,164.328953
0,47,0,1,7422.186246,23617,87.59156709558825,907.2
11,1,3,1,2926.5223,23656,80.0,384.0
0,72,0,3,7284.363465,67780,92.0,601.455036
7,21,1,2,6279.177891973308,26900,97.0,465.6
24,10,3,9,8838.085637,82664,114.0,133.425609
2,5,0,2,13576.143,94153,111.0,4.845348
3,92,0,1,3885.456401,0,105.0,504.0
8,86,0,3,6960.920371,74487,88.0,16.711329
29,95,0,2,6279.177891973308,33747,87.59156709558825,832.701335
31,49,1,2,13752.46705,0,131.0,628.8
10,14,0,1,3323.856125,12762,86.0,412.8
7,25,0,6,5380.312218,93818,66.0,248.405684
25,17,0,2,14228.23432,31650,121.0,580.8
2,43,0,2,6279.177891973308,43922,83.0,40.740297
9,36,0,2,7855.324623,37229,67.0,321.6
16,34,0,2,7423.899674,36639,62.0,297.6
21,16,0,1,2497.543631,15520,66.0,316.8
11,51,0,7,8845.710917,77077,112.0,528.047506
26,62,1,2,7737.265103,50296,65.0,46.804
10,65,1,1,2433.214447,23737,62.0,437.934279
23,44,0,3,9156.322563,59624,117.0,582.781896
16,23,0,2,11747.65373,58658,74.0,355.2
21,47,0,2,11084.60844,25542,70.0,448.374285
11,92,0,2,7434.247572,51408,62.0,297.6
1,15,0,3,6347.497519,42259,81.0,529.502964
0,84,0,1,2736.944466,78889,68.0,51.822348
7,40,0,3,9546.81655,15406,124.0,892.8
1,8,1,8,9165.721087,53792,115.0,552.0
13,49,3,1,4479.59882,36349,117.0,326.787526
4,10,0,2,6279.177891973308,41104,109.0,440.030847
21,19,0,4,9177.953095,29098,115.0,683.554301
10,63,0,1,3444.171166,0,93.0,7.991571
4,52,0,2,6279.177891973308,0,63.0,685.12694
22,72,0,6,15485.80378,72026,87.59156709558825,554.926724
7,64,0,3,11700.6441,0,169.0,390.03496301912224
35,63,0,3,7573.336505,87615,94.0,451.2
13,52,0,2,7091.740512,0,68.0,489.6
5,16,0,2,14862.76011,0,82.0,393.6
15,18,0,1,7783.78421,48689,87.59156709558825,390.03496301912224
32,20,0,8,10242.4096,0,150.0,390.03496301912224
12,43,0,3,7281.247847,0,103.0,494.4
14,30,1,5,6863.706694,0,110.0,792.0
30,15,2,5,6289.799089,40675,81.0,563.727058
0,84,1,3,4716.264294,25746,61.0,292.8
13,17,0,3,5294.28379,61687,67.0,120.128737
14,45,2,8,7685.402943,31686,101.0,710.661746
19,14,0,4,5638.930838,20920,74.0,14.784843
6,67,0,1,2554.033928,22538,64.0,423.787608
8,15,0,2,8096.312478,85483,67.0,314.143133
4,35,0,2,6279.177891973308,70734,87.59156709558825,390.03496301912224
21,77,0,2,7981.444703,40639,67.0,301.60252
4,88,3,2,6279.177891973308,90289,99.0,164.496171
11,21,0,2,6279.177891973308,39547,87.59156709558825,390.03496301912224
4,4,3,1,2659.70565,0,87.0,420.041981
22,92,3,3,15512.24997,54833,87.59156709558825,390.03496301912224
21,71,0,1,2505.42043,60546,63.0,46.278027
21,76,0,7,4898.674401,33938,64.0,63.709865
11,55,0,1,3113.338974,85586,77.0,13.444132
1,8,0,2,6279.177891973308,89601,70.0,117.015463
8,47,1,3,5791.012841,33799,74.0,355.2
13,25,1,1,3683.794027,0,100.0,480.0
25,43,0,1,3436.134281,30817,88.0,91.834668
15,51,1,1,6297.002886,0,87.59156709558825,390.03496301912224
5,46,0,1,2464.707849,31056,63.0,302.4
8,16,4,1,3075.594979,65017,81.0,301.841073
17,62,0,3,8428.471635,12180,113.0,675.569113
19,72,0,1,2354.495752,0,64.0,333.830572
35,48,0,2,6279.177891973308,0,102.0,489.6
30,88,0,6,7147.621865,87454,89.0,60.921658
13,49,1,3,7842.377593,51001,99.0,291.890464
4,83,0,1,3554.845264,58557,88.0,55.510526
9,13,0,2,7251.331956,18665,66.0,583.278307
0,1,0,9,5316.606293,21299,69.0,331.2
7,89,0,5,5210.348372,89781,66.0,37.960537
23,11,0,1,2989.912494,0,83.0,398.4
27,2,0,1,4270.034394,0,122.0,725.870693
11,81,3,1,2524.646973,0,68.0,386.977271
20,10,0,1,2555.851671,22881,65.0,312.0
18,76,0,1,2320.516874,0,63.0,453.6
30,91,0,1,2563.394054,10860,66.0,316.8
12,26,0,2,14208.50598,0,131.0,943.2
24,90,0,9,8048.371634,0,116.0,390.03496301912224
11,46,0,3,7671.847478,62582,95.0,456.0
28,7,0,8,7584.361069,87473,95.0,448.061777
8,23,3,8,7145.29959,92681,91.0,436.8
8,34,4,2,14083.97061,74916,62.0,123.490337
4,77,0,9,13055.57087,58684,162.0,390.03496301912224
6,24,1,3,9129.872774,70973,114.0,547.2
34,32,0,9,6739.664992,0,93.0,13.073952
3,37,0,1,4422.883059,21124,112.0,733.319294
28,66,0,1,4526.606038,0,135.0,390.03496301912224
14,0,0,1,7048.384055,24030,87.59156709558825,390.03496301912224
13,48,0,8,5218.97082,21371,66.0,590.017366
11,14,0,6,5399.57618,71186,67.0,29.984815
29,9,0,1,4516.811394,0,124.0,595.2
7,54,0,1,3600.934326,25147,101.0,694.598288
32,57,0,1,3979.586552,0,116.0,835.2
10,17,0,1,2533.740057,53988,64.0,206.82346
7,24,1,8,4966.767294,38055,64.0,39.069987
6,5,0,9,4901.892602,72859,61.0,49.961074
9,73,0,1,7751.927614,67787,87.59156709558825,469.257835
24,48,0,2,6880.63389,0,66.0,475.2
25,3,0,1,2477.708203,44280,62.0,130.298883
10,5,0,1,2727.735302,0,78.0,374.4
29,51,0,9,5626.572446,59782,70.0,336.0
15,26,0,3,4650.063763,28215,65.0,468.0
6,71,2,1,2396.219292,0,66.0,433.160284
27,5,0,1,5432.862643,49919,134.0,643.2
0,50,0,6,8693.649178,88294,108.0,367.150034
12,91,0,2,15759.62394,55800,66.0,473.324671
19,50,0,2,6279.177891973308,23665,67.0,404.817249
27,21,0,3,5720.897922,32224,72.0,19.281882
25,57,1,3,8925.632207,23860,114.0,547.2
32,69,0,1,2936.726182,27179,74.0,355.2
19,45,0,1,2592.890469,35705,65.0,312.0
13,28,0,1,4920.77107,0,143.0,390.03496301912224
15,85,0,2,6279.177891973308,0,99.0,475.2
27,41,0,1,2577.319607,74215,64.0,345.180055
10,78,0,1,4737.841289,63977,118.0,32.83059
25,33,0,2,6279.177891973308,22070,72.0,345.6
15,47,0,1,2499.411829,0,72.0,345.6
29,70,0,1,2722.210707,17576,71.0,398.502948
9,60,0,1,4083.560673,13483,107.0,556.054702
33,21,0,5,9783.628981,0,136.0,390.03496301912224
17,37,2,2,10492.97256,72297,87.0,109.543927
3,72,3,1,3237.996209,60244,83.0,326.281835
6,84,0,1,4045.341004,77237,102.0,197.040115
15,73,0,1,4711.845199,0,129.0,390.03496301912224
13,93,0,1,2416.479564,0,68.0,436.411688
20,89,0,2,6279.177891973308,25663,114.0,663.131089
26,80,0,9,4818.635094,0,71.0,511.2
35,44,1,7,8605.495006,47589,109.0,110.529874
6,73,0,1,4035.769432,0,112.0,537.6
6,85,0,2,8622.835375,97361,73.0,350.4
16,28,0,5,5553.801956,26441,71.0,152.216871
12,9,0,2,6279.177891973308,0,128.0,715.951352
19,72,0,7,5046.892442,29957,65.0,312.0
6,18,0,2,8031.706693,40082,69.0,331.2
6,85,0,2,8622.835375,97361,73.0,350.4
22,64,0,3,9161.655119,91763,113.0,441.992043
6,29,0,4,5956.545724,48993,74.0,810.461707
0,72,0,7,8496.063681,24031,109.0,523.2
18,63,0,1,4376.363592,63774,111.0,60.036683
10,3,0,2,6279.177891973308,49078,97.0,484.013411
24,93,0,2,6279.177891973308,28935,87.0,119.630789
6,20,0,1,3933.813993,25927,103.0,674.973614
23,55,0,1,4928.648668,52507,123.0,590.4
17,51,0,4,5414.320958,0,74.0,78.581528
16,27,0,2,10571.5377,94137,65.0,43.579327
24,16,0,3,5439.3601,69186,69.0,192.591072
21,25,2,3,7648.25947,91071,94.0,402.74168
23,2,2,3,5421.537952,85447,71.0,509.997312
3,66,0,9,5714.246379,0,79.0,50.447629
2,60,0,2,11255.46343,88858,93.0,310.36774
9,27,0,5,5420.339434,21881,69.0,133.099001
29,39,0,1,2980.464566,72669,74.0,332.76894
15,17,0,2,10892.90825,68025,91.0,436.8
10,77,0,2,11638.89947,25370,102.0,489.6
5,0,0,2,7295.42703,26849,62.0,38.309313
2,83,0,3,5373.724065,0,72.0,427.265172
19,70,0,2,8152.244431,0,79.0,568.8
17,53,1,2,13081.3077,89948,110.0,125.017501
14,45,0,3,4496.977642,0,63.0,419.610914
12,4,0,2,13727.79972,0,126.0,604.8
1,49,1,1,3359.239423,97576,83.0,544.712653
5,87,0,1,3703.437656,23120,93.0,446.4
13,39,0,1,3105.35094,97234,78.0,317.982567
0,30,0,3,4893.979609,25572,65.0,312.0
21,59,0,3,10208.92761,35482,129.0,619.2
6,9,0,3,8954.434101,34614,114.0,547.2
0,31,0,1,4236.468669,59038,105.0,588.265049
7,60,0,3,5234.780561,0,73.0,794.874636
12,28,0,1,3939.00637,60021,99.0,882.871945
33,52,0,2,8396.605358,47593,72.0,344.137073
3,79,1,1,2141.979314,0,67.0,321.6
15,42,0,5,6185.9699,28001,83.0,438.778537
6,16,0,3,9640.532979,30431,122.0,133.4674
26,8,4,8,4241.636538,19834,64.0,460.8
15,76,0,1,3436.448003,30509,88.0,442.964578
32,57,3,5,4897.979559,30503,63.0,257.923563
34,13,0,2,6279.177891973308,73339,89.0,17.558721
9,35,0,1,3268.323585,0,93.0,549.101027
19,59,0,1,2819.114769,88067,70.0,336.0
32,19,0,2,7019.177186,26806,63.0,302.4
7,90,0,1,4108.257228,0,114.0,820.8
27,47,0,1,2195.911185,0,63.0,617.201984
3,38,0,1,3808.122147,94903,94.0,451.2
34,29,0,2,6279.177891973308,42862,65.0,254.223496
16,43,0,7,6739.316292,0,96.0,390.03496301912224
23,49,0,2,6279.177891973308,31157,100.0,444.530425
26,87,0,1,2874.074736,44084,72.0,243.598068
12,17,0,8,6135.083838,43579,77.0,452.095421
27,50,0,7,6900.951275,0,92.0,428.064465
30,59,2,3,4524.642758,0,65.0,490.113784
15,98,0,1,2560.082499,88059,63.0,144.551024
13,52,0,1,2333.609334,25772,64.0,307.2
9,10,0,8,5783.175676,72354,73.0,13.949992
1,2,0,2,13295.60284,68009,110.0,528.0
11,49,0,1,3700.420255,12287,99.0,712.8
15,12,0,8,6488.89559,95025,81.0,271.968707
0,60,1,3,7693.119768,54665,97.0,99.810799
6,70,0,1,2630.213326,80129,66.0,165.243007
27,32,5,1,2287.91729,69024,61.0,238.530745
11,10,0,1,4648.539191,0,121.0,390.03496301912224
1,12,0,7,9209.41167,31365,115.0,828.0
24,94,0,3,9269.677845,27849,119.0,571.2
5,61,1,2,15002.60308,19245,84.0,604.8
4,21,1,1,8427.172486,46503,87.59156709558825,390.03496301912224
5,40,0,1,3011.766294,77912,76.0,444.027215
18,69,1,2,12898.59142,37449,111.0,170.559281
2,75,0,2,12168.74492,14973,115.0,828.0
22,59,0,7,5551.589436,46043,70.0,336.0
15,85,2,4,4541.26342,0,65.0,312.0
14,28,0,1,3096.511217,21604,79.0,379.2
22,96,0,1,2359.423599,19864,63.0,352.394515
1,52,1,1,2468.443101,65876,63.0,44.359382
5,83,0,2,6279.177891973308,24695,168.0,806.4
